Comunidad Autonoma;Provincia;Municipio
Castilla y Leon;Burgos;Pineda Trasmonte
Castilla y Leon;Burgos;Pinilla de los Barruecos
Castilla y Leon;Burgos;Pinilla de los Moros
Castilla y Leon;Burgos;Pinilla Trasmonte
Castilla y Leon;Burgos;Poza de la Sal
Castilla y Leon;Burgos;Pradanos de Bureba
Castilla y Leon;Burgos;Pradoluengo
Castilla y Leon;Burgos;Presencio
Castilla y Leon;Burgos;Puebla de Arganzon, La
Castilla y Leon;Burgos;Puentedura
Castilla y Leon;Burgos;Quemada
Castilla y Leon;Burgos;Quintanabureba
Castilla y Leon;Burgos;Quintana del Pidio
Castilla y Leon;Burgos;Quintanaelez
Castilla y Leon;Burgos;Quintanaortuno
Castilla y Leon;Burgos;Quintanapalla
Castilla y Leon;Burgos;Quintanar de la Sierra
Castilla y Leon;Burgos;Quintanavides
Castilla y Leon;Burgos;Quintanilla de la Mata
Castilla y Leon;Burgos;Quintanilla del Coco
Castilla y Leon;Burgos;Quintanillas, Las
Castilla y Leon;Burgos;Quintanilla San Garcia
Castilla y Leon;Burgos;Quintanilla Vivar
Castilla y Leon;Burgos;Rabanera del Pinar
Castilla y Leon;Burgos;Rabanos
Castilla y Leon;Burgos;Rabe de las Calzadas
Castilla y Leon;Burgos;Rebolledo de la Torre
Castilla y Leon;Burgos;Redecilla del Camino
Castilla y Leon;Burgos;Redecilla del Campo
Castilla y Leon;Burgos;Regumiel de la Sierra
Castilla y Leon;Burgos;Reinoso
Castilla y Leon;Burgos;Retuerta
Castilla y Leon;Burgos;Revilla y Ahedo, La
Castilla y Leon;Burgos;Revilla del Campo
Castilla y Leon;Burgos;Revillarruz
Castilla y Leon;Burgos;Revilla Vallejera
Castilla y Leon;Burgos;Rezmondo
Castilla y Leon;Burgos;Riocavado de la Sierra
Castilla y Leon;Burgos;Roa
Castilla y Leon;Burgos;Rojas
Castilla y Leon;Burgos;Royuela de Rio Franco
Castilla y Leon;Burgos;Rubena
Castilla y Leon;Burgos;Rublacedo de Abajo
Castilla y Leon;Burgos;Rucandio
Castilla y Leon;Burgos;Salas de Bureba
Castilla y Leon;Burgos;Salas de los Infantes
Castilla y Leon;Burgos;Saldana de Burgos
Castilla y Leon;Burgos;Salinillas de Bureba
Castilla y Leon;Burgos;San Adrian de Juarros
Castilla y Leon;Burgos;San Juan del Monte
Castilla y Leon;Burgos;San Mames de Burgos
Castilla y Leon;Burgos;San Martin de Rubiales
Castilla y Leon;Burgos;San Millan de Lara
Castilla y Leon;Burgos;Santa Cecilia
Castilla y Leon;Burgos;Santa Cruz de la Salceda
Castilla y Leon;Burgos;Santa Cruz del Valle Urbion
Castilla y Leon;Burgos;Santa Gadea del Cid
Castilla y Leon;Burgos;Santa Ines
Castilla y Leon;Burgos;Santa Maria del Campo
Castilla y Leon;Burgos;Santa Maria del Invierno
Castilla y Leon;Burgos;Santa Maria del Mercadillo
Castilla y Leon;Burgos;Santa Maria Rivarredonda
Castilla y Leon;Burgos;Santa Olalla de Bureba
Castilla y Leon;Burgos;Santibanez de Esgueva
Castilla y Leon;Burgos;Santibanez del Val
Castilla y Leon;Burgos;Santo Domingo de Silos
Castilla y Leon;Burgos;San Vicente del Valle
Castilla y Leon;Burgos;Sargentes de la Lora
Castilla y Leon;Burgos;Sarracin
Castilla y Leon;Burgos;Sasamon
Castilla y Leon;Burgos;Sequera de Haza, La
Castilla y Leon;Burgos;Solarana
Castilla y Leon;Burgos;Sordillos
Castilla y Leon;Burgos;Sotillo de la Ribera
Castilla y Leon;Burgos;Sotragero
Castilla y Leon;Burgos;Sotresgudo
Castilla y Leon;Burgos;Susinos del Paramo
Castilla y Leon;Burgos;Tamaron
Castilla y Leon;Burgos;Tardajos
Castilla y Leon;Burgos;Tejada
Castilla y Leon;Burgos;Terradillos de Esgueva
Castilla y Leon;Burgos;Tinieblas de la Sierra
Castilla y Leon;Burgos;Tobar
Castilla y Leon;Burgos;Tordomar
Castilla y Leon;Burgos;Torrecilla del Monte
Castilla y Leon;Burgos;Torregalindo
Castilla y Leon;Burgos;Torrelara
Castilla y Leon;Burgos;Torrepadre
Castilla y Leon;Burgos;Torresandino
Castilla y Leon;Burgos;Tortoles de Esgueva
Castilla y Leon;Burgos;Tosantos
Castilla y Leon;Burgos;Trespaderne
Castilla y Leon;Burgos;Tubilla del Agua
Castilla y Leon;Burgos;Tubilla del Lago
Castilla y Leon;Burgos;Ãrbel del Castillo
Castilla y Leon;Burgos;Vadocondes
Castilla y Leon;Burgos;Valdeande
Castilla y Leon;Burgos;Valdezate
Castilla y Leon;Burgos;Valdorros
Castilla y Leon;Burgos;Valmala
Castilla y Leon;Burgos;Vallarta de Bureba
Castilla y Leon;Burgos;Valle de Manzanedo
Castilla y Leon;Burgos;Valle de Mena
Castilla y Leon;Burgos;Valle de Oca
Castilla y Leon;Burgos;Valle de Tobalina
Castilla y Leon;Burgos;Valle de Valdebezana
Castilla y Leon;Burgos;Valle de Valdelaguna
Castilla y Leon;Burgos;Valle de Valdelucio
Castilla y Leon;Burgos;Valle de Zamanzas
Castilla y Leon;Burgos;Vallejera
Castilla y Leon;Burgos;Valles de Palenzuela
Castilla y Leon;Burgos;Valluercanes
Castilla y Leon;Burgos;Vid y Barrios, La
Castilla y Leon;Burgos;Vid de Bureba, La
Castilla y Leon;Burgos;Vilena
Castilla y Leon;Burgos;Viloria de Rioja
Castilla y Leon;Burgos;Vilviestre del Pinar
Castilla y Leon;Burgos;Villadiego
Castilla y Leon;Burgos;Villaescusa de Roa
Castilla y Leon;Burgos;Villaescusa la Sombria
Castilla y Leon;Burgos;Villaespasa
Castilla y Leon;Burgos;Villafranca Montes de Oca
Castilla y Leon;Burgos;Villafruela
Castilla y Leon;Burgos;Villagalijo
Castilla y Leon;Burgos;Villagonzalo Pedernales
Castilla y Leon;Burgos;Villahoz
Castilla y Leon;Burgos;Villalba de Duero
Castilla y Leon;Burgos;Villalbilla de Burgos
Castilla y Leon;Burgos;Villalbilla de Gumiel
Castilla y Leon;Burgos;Villaldemiro
Castilla y Leon;Burgos;Villalmanzo
Castilla y Leon;Burgos;Villamayor de los Montes
Castilla y Leon;Burgos;Villamayor de Trevino
Castilla y Leon;Burgos;Villambistia
Castilla y Leon;Burgos;Villamedianilla
Castilla y Leon;Burgos;Villamiel de la Sierra
Castilla y Leon;Burgos;Villangomez
Castilla y Leon;Burgos;Villanueva de Argano
Castilla y Leon;Burgos;Villanueva de Carazo
Castilla y Leon;Burgos;Villanueva de Gumiel
Castilla y Leon;Burgos;Villanueva de Teba
Castilla y Leon;Burgos;Villaquiran de la Puebla
Castilla y Leon;Burgos;Villaquiran de los Infantes
Castilla y Leon;Burgos;Villariezo
Castilla y Leon;Burgos;Villasandino
Castilla y Leon;Burgos;Villasur de Herreros
Castilla y Leon;Burgos;Villatuelda
Castilla y Leon;Burgos;Villaverde del Monte
Castilla y Leon;Burgos;Villaverde-Mogina
Castilla y Leon;Burgos;Villayerno Morquillas
Castilla y Leon;Burgos;Villazopeque
Castilla y Leon;Burgos;Villegas
Castilla y Leon;Burgos;Villoruebo
Castilla y Leon;Burgos;Vizcainos
Castilla y Leon;Burgos;Zael
Castilla y Leon;Burgos;Zarzosa de Rio Pisuerga
Castilla y Leon;Burgos;Zazuar
Castilla y Leon;Burgos;Zuneda
Castilla y Leon;Burgos;Quintanilla del Agua y Tordueles
Castilla y Leon;Burgos;Valle de Santibanez
Castilla y Leon;Burgos;Villarcayo de Merindad de Castilla la Vieja
Castilla y Leon;Burgos;Valle de las Navas
Castilla y Leon;Burgos;Valle de Sedano
Castilla y Leon;Burgos;Merindad de Rio Ubierna
Castilla y Leon;Burgos;Alfoz de Quintanaduenas
Castilla y Leon;Burgos;Valle de Losa
Castilla y Leon;Leon;Acebedo
Castilla y Leon;Leon;Algadefe
Castilla y Leon;Leon;Alija del Infantado
Castilla y Leon;Leon;Almanza
Castilla y Leon;Leon;Antigua, La
Castilla y Leon;Leon;Ardon
Castilla y Leon;Leon;Arganza
Castilla y Leon;Leon;Astorga
Castilla y Leon;Leon;Balboa
Castilla y Leon;Leon;Baneza, La
Castilla y Leon;Leon;Barjas
Castilla y Leon;Leon;Barrios de Luna, Los
Castilla y Leon;Leon;Bembibre
Castilla y Leon;Leon;Benavides
Castilla y Leon;Leon;Benuza
Castilla y Leon;Leon;Bercianos del Paramo
Castilla y Leon;Leon;Bercianos del Real Camino
Castilla y Leon;Leon;Berlanga del Bierzo
Castilla y Leon;Leon;Boca de Huergano
Castilla y Leon;Leon;Bonar
Castilla y Leon;Leon;Borrenes
Castilla y Leon;Leon;Brazuelo
Castilla y Leon;Leon;Burgo Ranero, El
Castilla y Leon;Leon;Buron
Castilla y Leon;Leon;Bustillo del Paramo
Castilla y Leon;Leon;Cabanas Raras
Castilla y Leon;Leon;Cabreros del Rio
Castilla y Leon;Leon;Cabrillanes
Castilla y Leon;Leon;Cacabelos
Castilla y Leon;Leon;Calzada del Coto
Castilla y Leon;Leon;Campazas
Castilla y Leon;Leon;Campo de Villavidel
Castilla y Leon;Leon;Camponaraya
Castilla y Leon;Leon;Candin
Castilla y Leon;Leon;Carmenes
Castilla y Leon;Leon;Carracedelo
Castilla y Leon;Leon;Carrizo
Castilla y Leon;Leon;Carrocera
Castilla y Leon;Leon;Carucedo
Castilla y Leon;Leon;Castilfale
Castilla y Leon;Leon;Castrillo de Cabrera
Castilla y Leon;Leon;Castrillo de la Valduerna
Castilla y Leon;Leon;Castrocalbon
Castilla y Leon;Leon;Castrocontrigo
Castilla y Leon;Leon;Castropodame
Castilla y Leon;Leon;Castrotierra de Valmadrigal
Castilla y Leon;Leon;Cea
Castilla y Leon;Leon;Cebanico
Castilla y Leon;Leon;Cebrones del Rio
Castilla y Leon;Leon;Cimanes de la Vega
Castilla y Leon;Leon;Cimanes del Tejar
Castilla y Leon;Leon;Cistierna
Castilla y Leon;Leon;Congosto
Castilla y Leon;Leon;Corbillos de los Oteros
Castilla y Leon;Leon;Corullon
Castilla y Leon;Leon;Cremenes
Castilla y Leon;Leon;Cuadros
Castilla y Leon;Leon;Cubillas de los Oteros
Castilla y Leon;Leon;Cubillas de Rueda
Castilla y Leon;Leon;Cubillos del Sil
Castilla y Leon;Leon;Chozas de Abajo
Castilla y Leon;Leon;Destriana
Castilla y Leon;Leon;Encinedo
Castilla y Leon;Leon;Ercina, La
Castilla y Leon;Leon;Escobar de Campos
Castilla y Leon;Leon;Fabero
Castilla y Leon;Leon;Folgoso de la Ribera
Castilla y Leon;Leon;Fresno de la Vega
Castilla y Leon;Leon;Fuentes de Carbajal
Castilla y Leon;Leon;Garrafe de Torio
Castilla y Leon;Leon;Gordaliza del Pino
Castilla y Leon;Leon;Gordoncillo
Castilla y Leon;Leon;Gradefes
Castilla y Leon;Leon;Grajal de Campos
Castilla y Leon;Leon;Gusendos de los Oteros
Castilla y Leon;Leon;Hospital de Ãrbigo
Castilla y Leon;Leon;IgÃ¼ena
Castilla y Leon;Leon;Izagre
Castilla y Leon;Leon;Joarilla de las Matas
Castilla y Leon;Leon;Laguna Dalga
Castilla y Leon;Leon;Laguna de Negrillos
Castilla y Leon;Leon;Leon
Castilla y Leon;Leon;Lucillo
Castilla y Leon;Leon;Luyego
Castilla y Leon;Leon;Llamas de la Ribera
Castilla y Leon;Leon;Magaz de Cepeda
Castilla y Leon;Leon;Mansilla de las Mulas
Castilla y Leon;Leon;Mansilla Mayor
Castilla y Leon;Leon;Marana
Castilla y Leon;Leon;Matadeon de los Oteros
Castilla y Leon;Leon;Matallana de Torio
Castilla y Leon;Leon;Matanza
Castilla y Leon;Leon;Molinaseca
Castilla y Leon;Leon;Murias de Paredes
Castilla y Leon;Leon;Noceda del Bierzo
Castilla y Leon;Leon;Oencia
Castilla y Leon;Leon;Omanas, Las
Castilla y Leon;Leon;Onzonilla
Castilla y Leon;Leon;Oseja de Sajambre
Castilla y Leon;Leon;Pajares de los Oteros
Castilla y Leon;Leon;Palacios de la Valduerna
Castilla y Leon;Leon;Palacios del Sil
Castilla y Leon;Leon;Paramo del Sil
Castilla y Leon;Leon;Peranzanes
Castilla y Leon;Leon;Pobladura de Pelayo Garcia
Castilla y Leon;Leon;Pola de Gordon, La
Castilla y Leon;Leon;Ponferrada
Castilla y Leon;Leon;Posada de Valdeon
Castilla y Leon;Leon;Pozuelo del Paramo
Castilla y Leon;Leon;Prado de la Guzpena
Castilla y Leon;Leon;Priaranza del Bierzo
Castilla y Leon;Leon;Prioro
Castilla y Leon;Leon;Puebla de Lillo
Castilla y Leon;Leon;Puente de Domingo Florez
Castilla y Leon;Leon;Quintana del Castillo
Castilla y Leon;Leon;Quintana del Marco
Castilla y Leon;Leon;Quintana y Congosto
Castilla y Leon;Leon;Regueras de Arriba
Castilla y Leon;Leon;Reyero
Castilla y Leon;Leon;Riano
Castilla y Leon;Leon;Riego de la Vega
Castilla y Leon;Leon;Riello
Castilla y Leon;Leon;Rioseco de Tapia
Castilla y Leon;Leon;Robla, La
Castilla y Leon;Leon;Roperuelos del Paramo
Castilla y Leon;Leon;Sabero
Castilla y Leon;Leon;Sahagun
Castilla y Leon;Leon;San Adrian del Valle
Castilla y Leon;Leon;San Andres del Rabanedo
Castilla y Leon;Leon;Sancedo
Castilla y Leon;Leon;San Cristobal de la Polantera
Castilla y Leon;Leon;San Emiliano
Castilla y Leon;Leon;San Esteban de Nogales
Castilla y Leon;Leon;San Justo de la Vega
Castilla y Leon;Leon;San Millan de los Caballeros
Castilla y Leon;Leon;San Pedro Bercianos
Castilla y Leon;Leon;Santa Colomba de Curueno
Castilla y Leon;Leon;Santa Colomba de Somoza
Castilla y Leon;Leon;Santa Cristina de Valmadrigal
Castilla y Leon;Leon;Santa Elena de Jamuz
Castilla y Leon;Leon;Santa Maria de la Isla
Castilla y Leon;Leon;Santa Maria del Monte de Cea
Castilla y Leon;Leon;Santa Maria del Paramo
Castilla y Leon;Leon;Santa Maria de Ordas
Castilla y Leon;Leon;Santa Marina del Rey
Castilla y Leon;Leon;Santas Martas
Castilla y Leon;Leon;Santiago Millas
Castilla y Leon;Leon;Santovenia de la Valdoncina
Castilla y Leon;Leon;Sariegos
Castilla y Leon;Leon;Sena de Luna
Castilla y Leon;Leon;Sobrado
Castilla y Leon;Leon;Soto de la Vega
Castilla y Leon;Leon;Soto y Amio
Castilla y Leon;Leon;Toral de los Guzmanes
Castilla y Leon;Leon;Toreno
Castilla y Leon;Leon;Torre del Bierzo
Castilla y Leon;Leon;Trabadelo
Castilla y Leon;Leon;Truchas
Castilla y Leon;Leon;Turcia
Castilla y Leon;Leon;Urdiales del Paramo
Castilla y Leon;Leon;Valdefresno
Castilla y Leon;Leon;Valdefuentes del Paramo
Castilla y Leon;Leon;Valdelugueros
Castilla y Leon;Leon;Valdemora
Castilla y Leon;Leon;Valdepielago
Castilla y Leon;Leon;Valdepolo
Castilla y Leon;Leon;Valderas
Castilla y Leon;Leon;Valderrey
Castilla y Leon;Leon;Valderrueda
Castilla y Leon;Leon;Valdesamario
Castilla y Leon;Leon;Val de San Lorenzo
Castilla y Leon;Leon;Valdevimbre
Castilla y Leon;Leon;Valencia de Don Juan
Castilla y Leon;Leon;Valverde de la Virgen
Castilla y Leon;Leon;Valverde-Enrique
Castilla y Leon;Leon;Vallecillo
Castilla y Leon;Leon;Vecilla, La
Castilla y Leon;Leon;Vegacervera
Castilla y Leon;Leon;Vega de Espinareda
Castilla y Leon;Leon;Vega de Infanzones
Castilla y Leon;Leon;Vega de Valcarce
Castilla y Leon;Leon;Vegaquemada
Castilla y Leon;Leon;Vegas del Condado
Castilla y Leon;Leon;Villablino
Castilla y Leon;Leon;Villabraz
Castilla y Leon;Leon;Villadangos del Paramo
Castilla y Leon;Leon;Toral de los Vados
Castilla y Leon;Leon;Villademor de la Vega
Castilla y Leon;Leon;Villafranca del Bierzo
Castilla y Leon;Leon;Villagaton
Castilla y Leon;Leon;Villamandos
Castilla y Leon;Leon;Villamanan
Castilla y Leon;Leon;Villamartin de Don Sancho
Castilla y Leon;Leon;Villamejil
Castilla y Leon;Leon;Villamol
Castilla y Leon;Leon;Villamontan de la Valduerna
Castilla y Leon;Leon;Villamoratiel de las Matas
Castilla y Leon;Leon;Villanueva de las Manzanas
Castilla y Leon;Leon;Villaobispo de Otero
Castilla y Leon;Leon;Villaquejida
Castilla y Leon;Leon;Villaquilambre
Castilla y Leon;Leon;Villarejo de Ãrbigo
Castilla y Leon;Leon;Villares de Ãrbigo
Castilla y Leon;Leon;Villasabariego
Castilla y Leon;Leon;Villaselan
Castilla y Leon;Leon;Villaturiel
Castilla y Leon;Leon;Villazala
Castilla y Leon;Leon;Villazanzo de Valderaduey
Castilla y Leon;Leon;Zotes del Paramo
Castilla y Leon;Leon;Villamanin
Castilla y Leon;Leon;Villaornate y Castro
Castilla y Leon;Palencia;Abarca de Campos
Castilla y Leon;Palencia;Abia de las Torres
Castilla y Leon;Palencia;Aguilar de Campoo
Castilla y Leon;Palencia;Alar del Rey
Castilla y Leon;Palencia;Alba de Cerrato
Castilla y Leon;Palencia;Amayuelas de Arriba
Castilla y Leon;Palencia;Ampudia
Castilla y Leon;Palencia;Amusco
Castilla y Leon;Palencia;AntigÃ¼edad
Castilla y Leon;Palencia;Arconada
Castilla y Leon;Palencia;Astudillo
Castilla y Leon;Palencia;Autilla del Pino
Castilla y Leon;Palencia;Autillo de Campos
Castilla y Leon;Palencia;Ayuela
Castilla y Leon;Palencia;Baltanas
Castilla y Leon;Palencia;Venta de Banos
Castilla y Leon;Palencia;Baquerin de Campos
Castilla y Leon;Palencia;Barcena de Campos
Castilla y Leon;Palencia;Barruelo de Santullan
Castilla y Leon;Palencia;Bascones de Ojeda
Castilla y Leon;Palencia;Becerril de Campos
Castilla y Leon;Palencia;Belmonte de Campos
Castilla y Leon;Palencia;Berzosilla
Castilla y Leon;Palencia;Boada de Campos
Castilla y Leon;Palencia;Boadilla del Camino
Castilla y Leon;Palencia;Boadilla de Rioseco
Castilla y Leon;Palencia;Branosera
Castilla y Leon;Palencia;Buenavista de Valdavia
Castilla y Leon;Palencia;Bustillo de la Vega
Castilla y Leon;Palencia;Bustillo del Paramo de Carrion
Castilla y Leon;Palencia;Calahorra de Boedo
Castilla y Leon;Palencia;Calzada de los Molinos
Castilla y Leon;Palencia;Capillas
Castilla y Leon;Palencia;Cardenosa de Volpejera
Castilla y Leon;Palencia;Carrion de los Condes
Castilla y Leon;Palencia;Castil de Vela
Castilla y Leon;Palencia;Castrejon de la Pena
Castilla y Leon;Palencia;Castrillo de Don Juan
Castilla y Leon;Palencia;Castrillo de Onielo
Castilla y Leon;Palencia;Castrillo de Villavega
Castilla y Leon;Palencia;Castromocho
Castilla y Leon;Palencia;Cervatos de la Cueza
Castilla y Leon;Palencia;Cervera de Pisuerga
Castilla y Leon;Palencia;Cevico de la Torre
Castilla y Leon;Palencia;Cevico Navero
Castilla y Leon;Palencia;Cisneros
Castilla y Leon;Palencia;Cobos de Cerrato
Castilla y Leon;Palencia;Collazos de Boedo
Castilla y Leon;Palencia;Congosto de Valdavia
Castilla y Leon;Palencia;Cordovilla la Real
Castilla y Leon;Palencia;Cubillas de Cerrato
Castilla y Leon;Palencia;Dehesa de Montejo
Castilla y Leon;Palencia;Dehesa de Romanos
Castilla y Leon;Palencia;Duenas
Castilla y Leon;Palencia;Espinosa de Cerrato
Castilla y Leon;Palencia;Espinosa de Villagonzalo
Castilla y Leon;Palencia;Frechilla
Castilla y Leon;Palencia;Fresno del Rio
Castilla y Leon;Palencia;Fromista
Castilla y Leon;Palencia;Fuentes de Nava
Castilla y Leon;Palencia;Fuentes de Valdepero
Castilla y Leon;Palencia;Grijota
Castilla y Leon;Palencia;Guardo
Castilla y Leon;Palencia;Guaza de Campos
Castilla y Leon;Palencia;Hermedes de Cerrato
Castilla y Leon;Palencia;Herrera de Pisuerga
Castilla y Leon;Palencia;Herrera de Valdecanas
Castilla y Leon;Palencia;Hontoria de Cerrato
Castilla y Leon;Palencia;Hornillos de Cerrato
Castilla y Leon;Palencia;Husillos
Castilla y Leon;Palencia;Itero de la Vega
Castilla y Leon;Palencia;Lagartos
Castilla y Leon;Palencia;Lantadilla
Castilla y Leon;Palencia;Vid de Ojeda, La
Castilla y Leon;Palencia;Ledigos
Castilla y Leon;Palencia;Lomas
Castilla y Leon;Palencia;Magaz de Pisuerga
Castilla y Leon;Palencia;Manquillos
Castilla y Leon;Palencia;Mantinos
Castilla y Leon;Palencia;Marcilla de Campos
Castilla y Leon;Palencia;Mazariegos
Castilla y Leon;Palencia;Mazuecos de Valdeginate
Castilla y Leon;Palencia;Melgar de Yuso
Castilla y Leon;Palencia;Meneses de Campos
Castilla y Leon;Palencia;Micieces de Ojeda
Castilla y Leon;Palencia;Monzon de Campos
Castilla y Leon;Palencia;Moratinos
Castilla y Leon;Palencia;Muda
Castilla y Leon;Palencia;Nogal de las Huertas
Castilla y Leon;Palencia;Olea de Boedo
Castilla y Leon;Palencia;Olmos de Ojeda
Castilla y Leon;Palencia;Osornillo
Castilla y Leon;Palencia;Palencia
Castilla y Leon;Palencia;Palenzuela
Castilla y Leon;Palencia;Paramo de Boedo
Castilla y Leon;Palencia;Paredes de Nava
Castilla y Leon;Palencia;Payo de Ojeda
Castilla y Leon;Palencia;Pedraza de Campos
Castilla y Leon;Palencia;Pedrosa de la Vega
Castilla y Leon;Palencia;Perales
Castilla y Leon;Palencia;Pino del Rio
Castilla y Leon;Palencia;Pina de Campos
Castilla y Leon;Palencia;Poblacion de Arroyo
Castilla y Leon;Palencia;Poblacion de Campos
Castilla y Leon;Palencia;Poblacion de Cerrato
Castilla y Leon;Palencia;Polentinos
Castilla y Leon;Palencia;Pomar de Valdivia
Castilla y Leon;Palencia;Poza de la Vega
Castilla y Leon;Palencia;Pozo de Urama
Castilla y Leon;Palencia;Pradanos de Ojeda
Castilla y Leon;Palencia;Puebla de Valdavia, La
Castilla y Leon;Palencia;Quintana del Puente
Castilla y Leon;Palencia;Quintanilla de Onsona
Castilla y Leon;Palencia;Reinoso de Cerrato
Castilla y Leon;Palencia;Renedo de la Vega
Castilla y Leon;Palencia;Requena de Campos
Castilla y Leon;Palencia;Respenda de la Pena
Castilla y Leon;Palencia;Revenga de Campos
Castilla y Leon;Palencia;Revilla de Collazos
Castilla y Leon;Palencia;Ribas de Campos
Castilla y Leon;Palencia;Riberos de la Cueza
Castilla y Leon;Palencia;Saldana
Castilla y Leon;Palencia;Salinas de Pisuerga
Castilla y Leon;Palencia;San Cebrian de Campos
Castilla y Leon;Palencia;San Cebrian de Muda
Castilla y Leon;Palencia;San Cristobal de Boedo
Castilla y Leon;Palencia;San Mames de Campos
Castilla y Leon;Palencia;San Roman de la Cuba
Castilla y Leon;Palencia;Santa Cecilia del Alcor
Castilla y Leon;Palencia;Santa Cruz de Boedo
Castilla y Leon;Palencia;Santervas de la Vega
Castilla y Leon;Palencia;Santibanez de Ecla
Castilla y Leon;Palencia;Santibanez de la Pena
Castilla y Leon;Palencia;Santoyo
Castilla y Leon;Palencia;Serna, La
Castilla y Leon;Palencia;Sotobanado y Priorato
Castilla y Leon;Palencia;Soto de Cerrato
Castilla y Leon;Palencia;Tabanera de Cerrato
Castilla y Leon;Palencia;Tabanera de Valdavia
Castilla y Leon;Palencia;Tamara de Campos
Castilla y Leon;Palencia;Tariego de Cerrato
Castilla y Leon;Palencia;Torquemada
Castilla y Leon;Palencia;Torremormojon
Castilla y Leon;Palencia;Triollo
Castilla y Leon;Palencia;Valbuena de Pisuerga
Castilla y Leon;Palencia;Valdeolmillos
Castilla y Leon;Palencia;Valderrabano
Castilla y Leon;Palencia;Valde-Ucieza
